call id,agent,date,time,topic,answered (Y/N),resolved,speed of answer in seconds,avg talk duration,satisfaction rating
ID4395,Diane,"Friday, 19 March, 2021",12:27:22,Admin Support,Y,Y,93,132,1
ID4396,Stewart,"Friday, 19 March, 2021",12:27:22,Admin Support,Y,Y,28,327,3
ID4397,Jim,"Friday, 19 March, 2021",12:59:02,Payment related,N,N,,0,
ID4398,Martha,"Friday, 19 March, 2021",12:59:02,Streaming,N,N,,0,
ID4399,Joe,"Friday, 19 March, 2021",12:59:02,Technical Support,Y,N,123,46,4
ID4400,Greg,"Friday, 19 March, 2021",12:59:02,Admin Support,Y,Y,112,249,4
ID4401,Stewart,"Friday, 19 March, 2021",13:07:41,Contract related,Y,Y,12,76,3
ID4402,Dan,"Friday, 19 March, 2021",13:07:41,Contract related,Y,Y,107,361,4
ID4403,Diane,"Friday, 19 March, 2021",13:55:12,Technical Support,Y,Y,97,218,2
ID4404,Joe,"Friday, 19 March, 2021",13:55:12,Contract related,N,N,,0,
ID4405,Joe,"Friday, 19 March, 2021",14:18:14,Admin Support,N,N,,0,
ID4406,Diane,"Friday, 19 March, 2021",14:18:14,Admin Support,Y,Y,98,407,4
ID4407,Jim,"Friday, 19 March, 2021",15:21:36,Streaming,Y,Y,96,349,2
ID4408,Diane,"Friday, 19 March, 2021",15:21:36,Payment related,N,N,,0,
ID4409,Joe,"Friday, 19 March, 2021",15:24:29,Payment related,Y,Y,60,77,1
ID4410,Joe,"Friday, 19 March, 2021",15:24:29,Contract related,Y,Y,115,296,3
ID4411,Martha,"Friday, 19 March, 2021",15:28:48,Contract related,Y,Y,86,137,4
ID4412,Martha,"Friday, 19 March, 2021",15:28:48,Payment related,Y,Y,99,130,2
ID4413,Greg,"Friday, 19 March, 2021",15:34:34,Admin Support,Y,N,55,211,4
ID4414,Joe,"Friday, 19 March, 2021",15:34:34,Streaming,Y,N,100,92,2
ID4415,Becky,"Friday, 19 March, 2021",16:27:50,Contract related,Y,Y,101,84,4
ID4416,Joe,"Friday, 19 March, 2021",16:27:50,Payment related,Y,Y,105,379,5
ID4417,Stewart,"Friday, 19 March, 2021",16:33:36,Payment related,N,N,,0,
ID4418,Greg,"Friday, 19 March, 2021",16:33:36,Contract related,Y,Y,47,414,4
ID4419,Greg,"Friday, 19 March, 2021",16:43:41,Admin Support,Y,Y,123,160,3
ID4420,Jim,"Friday, 19 March, 2021",16:43:41,Streaming,Y,N,108,279,3
ID4421,Stewart,"Saturday, 20 March, 2021",09:05:46,Admin Support,N,N,,0,
ID4422,Martha,"Saturday, 20 March, 2021",09:05:46,Technical Support,Y,Y,35,67,5
ID4423,Jim,"Saturday, 20 March, 2021",09:57:36,Technical Support,Y,Y,80,187,5
ID4424,Dan,"Saturday, 20 March, 2021",09:57:36,Technical Support,Y,Y,16,175,5
ID4425,Dan,"Saturday, 20 March, 2021",10:17:46,Admin Support,Y,Y,102,375,3
ID4426,Stewart,"Saturday, 20 March, 2021",10:17:46,Streaming,N,N,,0,
ID4427,Joe,"Saturday, 20 March, 2021",10:19:12,Streaming,Y,Y,111,376,3
ID4428,Becky,"Saturday, 20 March, 2021",10:19:12,Payment related,Y,Y,81,285,4
ID4429,Diane,"Saturday, 20 March, 2021",10:42:14,Contract related,N,N,,0,
ID4430,Martha,"Saturday, 20 March, 2021",10:42:14,Technical Support,Y,Y,32,36,5
ID4431,Dan,"Saturday, 20 March, 2021",11:12:29,Payment related,N,N,,0,
ID4432,Diane,"Saturday, 20 March, 2021",11:12:29,Streaming,Y,Y,52,194,3
ID4433,Martha,"Saturday, 20 March, 2021",11:25:26,Technical Support,Y,Y,112,191,5
ID4434,Becky,"Saturday, 20 March, 2021",11:25:26,Technical Support,Y,Y,30,375,3
ID4435,Becky,"Saturday, 20 March, 2021",11:47:02,Admin Support,Y,Y,91,119,1
ID4436,Greg,"Saturday, 20 March, 2021",11:47:02,Streaming,Y,Y,53,315,3
ID4437,Becky,"Saturday, 20 March, 2021",11:55:41,Contract related,N,N,,0,
ID4438,Diane,"Saturday, 20 March, 2021",11:55:41,Contract related,N,N,,0,
ID4439,Jim,"Saturday, 20 March, 2021",12:12:58,Technical Support,Y,Y,40,302,3
ID4440,Diane,"Saturday, 20 March, 2021",12:12:58,Contract related,Y,Y,45,346,5
ID4441,Jim,"Saturday, 20 March, 2021",12:24:29,Streaming,N,N,,0,
ID4442,Stewart,"Saturday, 20 March, 2021",12:24:29,Admin Support,Y,Y,89,217,2
ID4443,Becky,"Saturday, 20 March, 2021",13:07:41,Technical Support,Y,Y,24,110,5
ID4444,Diane,"Saturday, 20 March, 2021",13:07:41,Technical Support,Y,Y,76,304,3
ID4445,Greg,"Saturday, 20 March, 2021",13:12:00,Streaming,Y,Y,27,257,2
ID4446,Stewart,"Saturday, 20 March, 2021",13:12:00,Contract related,Y,N,27,151,4
ID4447,Diane,"Saturday, 20 March, 2021",13:42:14,Contract related,Y,Y,104,332,2
ID4448,Diane,"Saturday, 20 March, 2021",13:42:14,Admin Support,Y,Y,110,209,1
ID4449,Joe,"Saturday, 20 March, 2021",13:46:34,Contract related,Y,Y,51,311,4
ID4450,Dan,"Saturday, 20 March, 2021",13:46:34,Contract related,Y,Y,65,349,2
ID4451,Greg,"Saturday, 20 March, 2021",14:26:53,Admin Support,Y,Y,21,192,4
ID4452,Becky,"Saturday, 20 March, 2021",14:26:53,Streaming,Y,Y,29,73,3
ID4453,Diane,"Saturday, 20 March, 2021",15:23:02,Payment related,N,N,,0,
ID4454,Joe,"Saturday, 20 March, 2021",15:23:02,Technical Support,N,N,,0,
ID4455,Stewart,"Saturday, 20 March, 2021",15:41:46,Contract related,Y,Y,124,183,4
ID4456,Greg,"Saturday, 20 March, 2021",15:41:46,Streaming,Y,Y,21,264,1
ID4457,Martha,"Saturday, 20 March, 2021",15:43:12,Admin Support,Y,Y,121,138,3
ID4458,Becky,"Saturday, 20 March, 2021",15:43:12,Technical Support,N,N,,0,
ID4459,Dan,"Saturday, 20 March, 2021",15:43:12,Payment related,Y,Y,56,167,2
ID4460,Greg,"Saturday, 20 March, 2021",15:43:12,Contract related,Y,Y,10,373,3
ID4461,Martha,"Saturday, 20 March, 2021",15:44:38,Payment related,Y,Y,56,172,4
ID4462,Joe,"Saturday, 20 March, 2021",15:44:38,Payment related,N,N,,0,
ID4463,Jim,"Saturday, 20 March, 2021",15:56:10,Technical Support,Y,Y,17,31,3
ID4464,Martha,"Saturday, 20 March, 2021",15:56:10,Contract related,Y,Y,37,50,5
ID4465,Becky,"Saturday, 20 March, 2021",16:06:14,Streaming,Y,Y,108,66,5
ID4466,Diane,"Saturday, 20 March, 2021",16:06:14,Technical Support,Y,Y,18,343,5
ID4467,Martha,"Saturday, 20 March, 2021",16:50:53,Streaming,N,N,,0,
ID4468,Martha,"Saturday, 20 March, 2021",16:50:53,Streaming,Y,Y,77,283,4
ID4469,Diane,"Saturday, 20 March, 2021",17:32:38,Streaming,Y,Y,34,271,1
ID4470,Greg,"Saturday, 20 March, 2021",17:32:38,Contract related,Y,Y,73,102,3
ID4471,Martha,"Saturday, 20 March, 2021",17:44:10,Streaming,N,N,,0,
ID4472,Greg,"Saturday, 20 March, 2021",17:44:10,Admin Support,Y,Y,120,162,3
ID4473,Stewart,"Saturday, 20 March, 2021",17:57:07,Technical Support,Y,Y,100,317,1
ID4474,Martha,"Saturday, 20 March, 2021",17:57:07,Payment related,Y,Y,93,378,4
ID4475,Diane,"Saturday, 20 March, 2021",17:58:34,Streaming,Y,N,17,49,4
ID4476,Stewart,"Saturday, 20 March, 2021",17:58:34,Payment related,Y,Y,17,309,2
ID4477,Jim,"Sunday, 21 March, 2021",09:01:26,Contract related,Y,Y,56,265,2
ID4478,Diane,"Sunday, 21 March, 2021",09:01:26,Admin Support,N,N,,0,
ID4479,Dan,"Sunday, 21 March, 2021",09:04:19,Contract related,Y,Y,97,159,2
ID4480,Stewart,"Sunday, 21 March, 2021",09:04:19,Streaming,Y,Y,25,380,4
ID4481,Diane,"Sunday, 21 March, 2021",09:27:22,Technical Support,Y,Y,47,170,4
ID4482,Jim,"Sunday, 21 March, 2021",09:27:22,Payment related,Y,Y,70,115,3
ID4483,Greg,"Sunday, 21 March, 2021",10:01:55,Technical Support,Y,Y,86,187,3
ID4484,Stewart,"Sunday, 21 March, 2021",10:01:55,Contract related,Y,Y,92,249,5
ID4485,Greg,"Sunday, 21 March, 2021",10:35:02,Admin Support,Y,Y,122,88,3
ID4486,Diane,"Sunday, 21 March, 2021",10:35:02,Streaming,Y,Y,11,408,3
ID4487,Diane,"Sunday, 21 March, 2021",10:43:41,Technical Support,Y,Y,27,368,3
ID4488,Greg,"Sunday, 21 March, 2021",10:43:41,Contract related,N,N,,0,
ID4489,Becky,"Sunday, 21 March, 2021",11:09:36,Payment related,Y,Y,17,118,4
ID4490,Greg,"Sunday, 21 March, 2021",11:09:36,Payment related,Y,Y,113,194,3
ID4491,Dan,"Sunday, 21 March, 2021",11:31:12,Payment related,N,N,,0,
ID4492,Becky,"Sunday, 21 March, 2021",11:31:12,Streaming,Y,Y,101,202,3
ID4493,Becky,"Sunday, 21 March, 2021",11:47:02,Contract related,Y,Y,69,154,1
ID4494,Stewart,"Sunday, 21 March, 2021",11:47:02,Technical Support,Y,Y,24,237,3
ID4495,Becky,"Sunday, 21 March, 2021",11:55:41,Technical Support,Y,Y,84,120,4
ID4496,Greg,"Sunday, 21 March, 2021",11:55:41,Technical Support,N,N,,0,
ID4497,Diane,"Sunday, 21 March, 2021",12:00:00,Payment related,N,N,,0,
ID4498,Diane,"Sunday, 21 March, 2021",12:00:00,Technical Support,N,N,,0,
ID4499,Martha,"Sunday, 21 March, 2021",12:18:43,Streaming,Y,Y,92,250,3
ID4500,Joe,"Sunday, 21 March, 2021",12:18:43,Admin Support,N,N,,0,
ID4501,Stewart,"Sunday, 21 March, 2021",12:53:17,Payment related,N,N,,0,
ID4502,Diane,"Sunday, 21 March, 2021",12:53:17,Streaming,Y,Y,114,235,2
ID4503,Diane,"Sunday, 21 March, 2021",12:53:17,Payment related,Y,Y,109,279,3
ID4504,Diane,"Sunday, 21 March, 2021",12:53:17,Technical Support,Y,Y,89,151,3
ID4505,Dan,"Sunday, 21 March, 2021",13:09:07,Payment related,Y,Y,124,218,3
ID4506,Martha,"Sunday, 21 March, 2021",13:09:07,Streaming,Y,Y,43,67,5
ID4507,Dan,"Sunday, 21 March, 2021",13:30:43,Contract related,Y,Y,110,320,5
ID4508,Becky,"Sunday, 21 March, 2021",13:30:43,Streaming,Y,Y,31,199,4
ID4509,Stewart,"Sunday, 21 March, 2021",13:49:26,Payment related,N,N,,0,
ID4510,Diane,"Sunday, 21 March, 2021",13:49:26,Admin Support,N,N,,0,
ID4511,Diane,"Sunday, 21 March, 2021",14:12:29,Streaming,Y,Y,17,288,3
ID4512,Becky,"Sunday, 21 March, 2021",14:12:29,Contract related,Y,Y,111,325,3
ID4513,Diane,"Sunday, 21 March, 2021",14:16:48,Admin Support,Y,Y,10,201,2
ID4514,Stewart,"Sunday, 21 March, 2021",14:16:48,Contract related,Y,Y,121,89,1
ID4515,Dan,"Sunday, 21 March, 2021",14:22:34,Payment related,Y,Y,114,118,4
ID4516,Greg,"Sunday, 21 March, 2021",14:22:34,Technical Support,Y,Y,49,32,4
ID4517,Greg,"Sunday, 21 March, 2021",14:29:46,Admin Support,Y,Y,114,205,1
ID4518,Jim,"Sunday, 21 March, 2021",14:29:46,Streaming,Y,Y,75,162,3
ID4519,Jim,"Sunday, 21 March, 2021",14:36:58,Payment related,Y,N,42,205,5
ID4520,Greg,"Sunday, 21 March, 2021",14:36:58,Payment related,Y,Y,95,297,3
ID4521,Stewart,"Sunday, 21 March, 2021",15:12:58,Admin Support,Y,Y,88,385,3
ID4522,Joe,"Sunday, 21 March, 2021",15:12:58,Technical Support,Y,Y,51,168,3
ID4523,Martha,"Sunday, 21 March, 2021",15:15:50,Contract related,Y,Y,28,49,1
ID4524,Diane,"Sunday, 21 March, 2021",15:15:50,Payment related,Y,N,86,374,4
ID4525,Diane,"Sunday, 21 March, 2021",15:24:29,Contract related,Y,N,60,198,4
ID4526,Joe,"Sunday, 21 March, 2021",15:24:29,Streaming,Y,Y,60,287,2
ID4527,Dan,"Sunday, 21 March, 2021",16:06:14,Payment related,Y,Y,63,111,4
ID4528,Joe,"Sunday, 21 March, 2021",16:06:14,Technical Support,Y,Y,23,381,4
ID4529,Greg,"Sunday, 21 March, 2021",16:12:00,Technical Support,N,N,,0,
ID4530,Becky,"Sunday, 21 March, 2021",16:12:00,Streaming,Y,Y,100,108,4
ID4531,Jim,"Sunday, 21 March, 2021",16:52:19,Admin Support,Y,Y,105,32,4
ID4532,Greg,"Sunday, 21 March, 2021",16:52:19,Technical Support,Y,Y,29,131,4
ID4533,Becky,"Sunday, 21 March, 2021",17:26:53,Admin Support,N,N,,0,
ID4534,Stewart,"Sunday, 21 March, 2021",17:26:53,Payment related,Y,N,98,249,2
ID4535,Dan,"Sunday, 21 March, 2021",17:32:38,Contract related,Y,Y,108,328,4
ID4536,Becky,"Sunday, 21 March, 2021",17:32:38,Payment related,N,N,,0,
ID4537,Stewart,"Sunday, 21 March, 2021",17:42:43,Contract related,Y,Y,116,393,5
ID4538,Stewart,"Sunday, 21 March, 2021",17:42:43,Streaming,Y,Y,78,330,4
ID4539,Diane,"Monday, 22 March, 2021",09:44:38,Payment related,N,N,,0,
ID4540,Greg,"Monday, 22 March, 2021",09:44:38,Payment related,Y,Y,81,231,3
ID4541,Diane,"Monday, 22 March, 2021",09:46:05,Streaming,Y,Y,84,53,2
ID4542,Stewart,"Monday, 22 March, 2021",09:46:05,Contract related,Y,Y,24,334,4
ID4543,Dan,"Monday, 22 March, 2021",10:03:22,Streaming,Y,Y,114,343,3
ID4544,Diane,"Monday, 22 March, 2021",10:03:22,Contract related,N,N,,0,
ID4545,Greg,"Monday, 22 March, 2021",10:07:41,Contract related,Y,N,32,191,5
ID4546,Martha,"Monday, 22 March, 2021",10:07:41,Contract related,Y,Y,16,190,4
ID4547,Jim,"Monday, 22 March, 2021",10:14:53,Admin Support,Y,N,104,284,5
ID4548,Stewart,"Monday, 22 March, 2021",10:14:53,Technical Support,Y,Y,40,53,3
ID4549,Joe,"Monday, 22 March, 2021",11:19:41,Contract related,Y,Y,80,167,4
ID4550,Jim,"Monday, 22 March, 2021",11:19:41,Payment related,Y,Y,88,310,4
ID4551,Joe,"Monday, 22 March, 2021",12:00:00,Admin Support,Y,Y,86,219,3
ID4552,Martha,"Monday, 22 March, 2021",12:00:00,Streaming,Y,Y,57,398,4
ID4553,Jim,"Monday, 22 March, 2021",12:05:46,Contract related,Y,Y,96,370,5
ID4554,Jim,"Monday, 22 March, 2021",12:05:46,Technical Support,Y,Y,72,260,2
ID4555,Jim,"Monday, 22 March, 2021",12:07:12,Admin Support,Y,Y,37,76,5
ID4556,Jim,"Monday, 22 March, 2021",12:07:12,Technical Support,N,N,,0,
ID4557,Martha,"Monday, 22 March, 2021",12:46:05,Technical Support,Y,Y,37,32,1
ID4558,Becky,"Monday, 22 March, 2021",12:46:05,Streaming,Y,Y,10,109,5
ID4559,Diane,"Monday, 22 March, 2021",13:26:24,Admin Support,N,N,,0,
ID4560,Dan,"Monday, 22 March, 2021",13:26:24,Technical Support,Y,Y,120,123,3
ID4561,Becky,"Monday, 22 March, 2021",13:27:50,Contract related,Y,Y,95,244,4
ID4562,Jim,"Monday, 22 March, 2021",13:27:50,Technical Support,Y,Y,74,355,3
ID4563,Diane,"Monday, 22 March, 2021",13:32:10,Contract related,N,N,,0,
ID4564,Diane,"Monday, 22 March, 2021",13:32:10,Streaming,N,N,,0,
ID4565,Stewart,"Monday, 22 March, 2021",13:43:41,Technical Support,Y,Y,77,80,3
ID4566,Joe,"Monday, 22 March, 2021",13:43:41,Technical Support,Y,Y,50,211,4
ID4567,Diane,"Monday, 22 March, 2021",14:13:55,Payment related,Y,Y,94,292,3
ID4568,Becky,"Monday, 22 March, 2021",14:13:55,Technical Support,Y,Y,109,189,2
ID4569,Dan,"Monday, 22 March, 2021",14:48:29,Contract related,Y,Y,30,139,1
ID4570,Joe,"Monday, 22 March, 2021",14:48:29,Admin Support,Y,Y,124,327,4
ID4571,Becky,"Monday, 22 March, 2021",14:51:22,Technical Support,N,N,,0,
ID4572,Diane,"Monday, 22 March, 2021",14:51:22,Contract related,N,N,,0,
ID4573,Joe,"Monday, 22 March, 2021",15:25:55,Streaming,Y,Y,114,248,3
ID4574,Greg,"Monday, 22 March, 2021",15:25:55,Technical Support,Y,Y,32,300,4
ID4575,Martha,"Monday, 22 March, 2021",15:41:46,Contract related,Y,Y,75,105,4
ID4576,Dan,"Monday, 22 March, 2021",15:41:46,Contract related,Y,N,109,366,2
ID4577,Martha,"Monday, 22 March, 2021",16:03:22,Streaming,Y,Y,116,162,3
ID4578,Dan,"Monday, 22 March, 2021",16:03:22,Technical Support,Y,Y,26,151,3
ID4579,Joe,"Monday, 22 March, 2021",16:06:14,Admin Support,Y,Y,67,363,4
ID4580,Stewart,"Monday, 22 March, 2021",16:06:14,Admin Support,Y,N,58,217,4
ID4581,Stewart,"Monday, 22 March, 2021",16:24:58,Streaming,Y,Y,20,395,2
ID4582,Jim,"Monday, 22 March, 2021",16:24:58,Technical Support,Y,Y,115,289,1
ID4583,Stewart,"Monday, 22 March, 2021",16:29:17,Admin Support,Y,N,35,225,4
ID4584,Becky,"Monday, 22 March, 2021",16:29:17,Technical Support,Y,Y,36,131,4
ID4585,Greg,"Monday, 22 March, 2021",16:49:26,Contract related,N,N,,0,
ID4586,Greg,"Monday, 22 March, 2021",16:49:26,Payment related,Y,Y,62,77,1
ID4587,Dan,"Monday, 22 March, 2021",17:39:50,Admin Support,Y,Y,37,260,3
ID4588,Dan,"Monday, 22 March, 2021",17:39:50,Payment related,N,N,,0,
ID4589,Martha,"Monday, 22 March, 2021",17:48:29,Technical Support,Y,Y,124,379,1
ID4590,Joe,"Monday, 22 March, 2021",17:48:29,Admin Support,Y,Y,58,375,5
ID4591,Becky,"Monday, 22 March, 2021",17:58:34,Admin Support,Y,Y,77,131,5
ID4592,Jim,"Monday, 22 March, 2021",17:58:34,Technical Support,Y,Y,80,68,4
ID4593,Martha,"Tuesday, 23 March, 2021",09:18:43,Payment related,Y,Y,51,145,5
ID4594,Martha,"Tuesday, 23 March, 2021",09:18:43,Streaming,Y,Y,110,259,3
ID4595,Becky,"Tuesday, 23 March, 2021",09:47:31,Admin Support,Y,Y,112,280,4
ID4596,Dan,"Tuesday, 23 March, 2021",09:47:31,Technical Support,Y,Y,27,42,5
ID4597,Dan,"Tuesday, 23 March, 2021",11:22:34,Technical Support,Y,Y,53,35,1
ID4598,Joe,"Tuesday, 23 March, 2021",11:22:34,Technical Support,Y,Y,125,232,3
ID4599,Joe,"Tuesday, 23 March, 2021",11:45:36,Streaming,Y,Y,13,174,1
ID4600,Joe,"Tuesday, 23 March, 2021",11:45:36,Contract related,Y,Y,37,164,4
ID4601,Martha,"Tuesday, 23 March, 2021",12:27:22,Streaming,Y,Y,84,226,4
ID4602,Greg,"Tuesday, 23 March, 2021",12:27:22,Technical Support,N,N,,0,
ID4603,Martha,"Tuesday, 23 March, 2021",12:38:53,Streaming,N,N,,0,
ID4604,Joe,"Tuesday, 23 March, 2021",12:38:53,Admin Support,Y,Y,123,186,3
ID4605,Martha,"Tuesday, 23 March, 2021",13:03:22,Streaming,Y,N,51,331,3
ID4606,Greg,"Tuesday, 23 March, 2021",13:03:22,Admin Support,Y,Y,69,287,1
ID4607,Dan,"Tuesday, 23 March, 2021",13:52:19,Streaming,Y,Y,80,180,1
ID4608,Greg,"Tuesday, 23 March, 2021",13:52:19,Payment related,Y,Y,111,245,5
ID4609,Diane,"Tuesday, 23 March, 2021",14:05:17,Admin Support,Y,Y,26,358,4
ID4610,Dan,"Tuesday, 23 March, 2021",14:05:17,Admin Support,Y,Y,29,163,1
ID4611,Martha,"Tuesday, 23 March, 2021",14:26:53,Streaming,N,N,,0,
ID4612,Becky,"Tuesday, 23 March, 2021",14:26:53,Technical Support,Y,Y,43,92,4
ID4613,Diane,"Tuesday, 23 March, 2021",15:21:36,Technical Support,Y,Y,58,296,3
ID4614,Jim,"Tuesday, 23 March, 2021",15:21:36,Admin Support,Y,Y,27,388,2
ID4615,Diane,"Tuesday, 23 March, 2021",15:27:22,Admin Support,Y,Y,39,115,4
ID4616,Joe,"Tuesday, 23 March, 2021",15:27:22,Payment related,Y,Y,83,123,4
ID4617,Jim,"Tuesday, 23 March, 2021",15:33:07,Contract related,Y,Y,22,256,4
ID4618,Jim,"Tuesday, 23 March, 2021",15:33:07,Contract related,Y,Y,56,127,5
ID4619,Martha,"Tuesday, 23 March, 2021",16:20:38,Streaming,Y,Y,98,250,2
ID4620,Diane,"Tuesday, 23 March, 2021",16:20:38,Streaming,N,N,,0,
ID4621,Greg,"Tuesday, 23 March, 2021",16:24:58,Streaming,Y,Y,101,75,5
ID4622,Greg,"Tuesday, 23 March, 2021",16:24:58,Streaming,N,N,,0,
ID4623,Dan,"Tuesday, 23 March, 2021",16:33:36,Technical Support,Y,Y,93,36,4
ID4624,Dan,"Tuesday, 23 March, 2021",16:33:36,Payment related,Y,Y,24,177,4
ID4625,Diane,"Tuesday, 23 March, 2021",16:39:22,Admin Support,Y,Y,58,305,4
ID4626,Greg,"Tuesday, 23 March, 2021",16:39:22,Payment related,Y,Y,124,109,4
ID4627,Dan,"Tuesday, 23 March, 2021",16:39:22,Payment related,Y,N,50,282,2
ID4628,Martha,"Tuesday, 23 March, 2021",16:39:22,Payment related,Y,Y,74,320,3
ID4629,Joe,"Tuesday, 23 March, 2021",16:48:00,Admin Support,Y,Y,62,45,4
ID4630,Joe,"Tuesday, 23 March, 2021",16:48:00,Payment related,N,N,,0,
ID4631,Becky,"Tuesday, 23 March, 2021",17:21:07,Payment related,Y,Y,19,228,3
ID4632,Dan,"Tuesday, 23 March, 2021",17:21:07,Admin Support,Y,Y,65,320,3
ID4633,Dan,"Tuesday, 23 March, 2021",17:32:38,Contract related,Y,Y,30,180,3
ID4634,Stewart,"Tuesday, 23 March, 2021",17:32:38,Admin Support,Y,Y,77,42,4
ID4635,Joe,"Tuesday, 23 March, 2021",17:39:50,Payment related,N,N,,0,
ID4636,Martha,"Tuesday, 23 March, 2021",17:39:50,Payment related,Y,N,98,164,5
ID4637,Stewart,"Tuesday, 23 March, 2021",17:54:14,Admin Support,Y,Y,70,281,1
ID4638,Joe,"Tuesday, 23 March, 2021",17:54:14,Contract related,Y,Y,58,145,3
ID4639,Dan,"Wednesday, 24 March, 2021",09:00:00,Technical Support,Y,Y,21,154,3
ID4640,Dan,"Wednesday, 24 March, 2021",09:00:00,Payment related,Y,Y,61,347,5
ID4641,Jim,"Wednesday, 24 March, 2021",09:12:58,Contract related,Y,Y,111,401,5
ID4642,Dan,"Wednesday, 24 March, 2021",09:12:58,Streaming,Y,Y,75,339,4
ID4643,Greg,"Wednesday, 24 March, 2021",09:37:26,Admin Support,N,N,,0,
ID4644,Greg,"Wednesday, 24 March, 2021",09:37:26,Technical Support,N,N,,0,
ID4645,Joe,"Wednesday, 24 March, 2021",09:43:12,Technical Support,Y,Y,30,303,3
ID4646,Joe,"Wednesday, 24 March, 2021",09:43:12,Payment related,Y,Y,78,276,5
ID4647,Dan,"Wednesday, 24 March, 2021",09:50:24,Technical Support,N,N,,0,
ID4648,Becky,"Wednesday, 24 March, 2021",09:50:24,Technical Support,Y,Y,26,231,5
ID4649,Dan,"Wednesday, 24 March, 2021",09:59:02,Payment related,N,N,,0,
ID4650,Greg,"Wednesday, 24 March, 2021",09:59:02,Technical Support,Y,Y,93,149,3
ID4651,Jim,"Wednesday, 24 March, 2021",10:06:14,Streaming,Y,Y,101,341,5
ID4652,Jim,"Wednesday, 24 March, 2021",10:06:14,Technical Support,Y,Y,107,179,1
ID4653,Stewart,"Wednesday, 24 March, 2021",10:10:34,Admin Support,Y,Y,123,355,4
ID4654,Martha,"Wednesday, 24 March, 2021",10:10:34,Contract related,Y,Y,99,153,3
ID4655,Becky,"Wednesday, 24 March, 2021",10:52:19,Streaming,Y,N,72,339,4
ID4656,Joe,"Wednesday, 24 March, 2021",10:52:19,Contract related,Y,Y,113,138,5
ID4657,Diane,"Wednesday, 24 March, 2021",11:08:10,Technical Support,N,N,,0,
ID4658,Joe,"Wednesday, 24 March, 2021",11:08:10,Admin Support,N,N,,0,
ID4659,Greg,"Wednesday, 24 March, 2021",11:11:02,Technical Support,Y,Y,119,35,2
ID4660,Diane,"Wednesday, 24 March, 2021",11:11:02,Payment related,Y,Y,80,34,5
ID4661,Dan,"Wednesday, 24 March, 2021",11:34:05,Payment related,Y,Y,82,67,3
ID4662,Martha,"Wednesday, 24 March, 2021",11:34:05,Payment related,Y,Y,97,176,1
ID4663,Joe,"Wednesday, 24 March, 2021",12:18:43,Payment related,Y,Y,31,169,5
ID4664,Jim,"Wednesday, 24 March, 2021",12:18:43,Admin Support,N,N,,0,
ID4665,Dan,"Wednesday, 24 March, 2021",13:17:46,Technical Support,Y,Y,11,383,5
ID4666,Becky,"Wednesday, 24 March, 2021",13:17:46,Streaming,Y,Y,91,113,3
ID4667,Becky,"Wednesday, 24 March, 2021",13:42:14,Technical Support,Y,Y,15,116,5
ID4668,Jim,"Wednesday, 24 March, 2021",13:42:14,Contract related,Y,Y,17,366,3
ID4669,Greg,"Wednesday, 24 March, 2021",13:53:46,Technical Support,Y,Y,38,280,2
ID4670,Stewart,"Wednesday, 24 March, 2021",13:53:46,Technical Support,Y,Y,47,270,4
ID4671,Dan,"Wednesday, 24 March, 2021",14:26:53,Technical Support,Y,Y,52,68,3
ID4672,Greg,"Wednesday, 24 March, 2021",14:26:53,Contract related,Y,Y,99,87,3
ID4673,Stewart,"Wednesday, 24 March, 2021",14:39:50,Payment related,N,N,,0,
ID4674,Martha,"Wednesday, 24 March, 2021",14:39:50,Contract related,Y,Y,108,186,2
ID4675,Diane,"Wednesday, 24 March, 2021",15:01:26,Streaming,Y,Y,54,129,3
ID4676,Joe,"Wednesday, 24 March, 2021",15:01:26,Contract related,Y,Y,73,245,3
ID4677,Martha,"Wednesday, 24 March, 2021",15:17:17,Admin Support,Y,Y,123,47,1
ID4678,Greg,"Wednesday, 24 March, 2021",15:17:17,Payment related,Y,Y,33,371,5
ID4679,Stewart,"Wednesday, 24 March, 2021",15:33:07,Payment related,Y,Y,53,82,2
ID4680,Joe,"Wednesday, 24 March, 2021",15:33:07,Payment related,Y,Y,35,176,1
ID4681,Diane,"Wednesday, 24 March, 2021",15:46:05,Contract related,N,N,,0,
ID4682,Becky,"Wednesday, 24 March, 2021",15:46:05,Technical Support,Y,Y,45,350,3
ID4683,Dan,"Wednesday, 24 March, 2021",16:16:19,Payment related,Y,N,113,234,1
ID4684,Jim,"Wednesday, 24 March, 2021",16:16:19,Admin Support,Y,Y,115,304,5
ID4685,Diane,"Wednesday, 24 March, 2021",16:17:46,Contract related,Y,Y,81,118,5
ID4686,Martha,"Wednesday, 24 March, 2021",16:17:46,Technical Support,Y,Y,21,287,5
ID4687,Joe,"Wednesday, 24 March, 2021",16:27:50,Admin Support,Y,N,89,70,5
ID4688,Jim,"Wednesday, 24 March, 2021",16:27:50,Payment related,Y,Y,54,317,3
ID4689,Jim,"Wednesday, 24 March, 2021",16:30:43,Technical Support,Y,Y,59,367,1
ID4690,Becky,"Wednesday, 24 March, 2021",16:30:43,Streaming,Y,Y,61,252,1
ID4691,Greg,"Wednesday, 24 March, 2021",17:28:19,Streaming,Y,Y,102,401,1
ID4692,Martha,"Wednesday, 24 March, 2021",17:28:19,Contract related,Y,N,73,40,3
